# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_OH	rdf__wat_OH	finiterdf__wat_Na	rdf__wat_Na	finiterdf__wat_B	rdf__wat_B	finiterdf__wat_H2	rdf__wat_H2	finiterdf__OH_OH	rdf__OH_OH	finiterdf__OH_Na	rdf__OH_Na	finiterdf__OH_B	rdf__OH_B	finiterdf__OH_H2	rdf__OH_H2	finiterdf__Na_Na	rdf__Na_Na	finiterdf__Na_B	rdf__Na_B	finiterdf__Na_H2	rdf__Na_H2	finiterdf__B_B	rdf__B_B	finiterdf__B_H2	rdf__B_H2	finiterdf__H2_H2	rdf__H2_H2	
8.02615 0.977459	0.977531	1.00712	1.00694	1.01915	1.01804	0.998661	0.999015	0.970866	0.970244	1.04332	1.04562	1.0115	1.01957	0.971532	0.974224	0.999571	0.995756	0.962489	0.963517	1.00397	1.01327	1.08244	1.07767	1.02583	1.02714	0.936465	0.932968	0.421484	0.842235	
8.03747 0.977768	0.977833	1.00696	1.00679	1.01994	1.01883	0.998896	0.99925	0.973908	0.973277	1.04507	1.04739	1.01114	1.01921	0.972601	0.975289	1.00131	0.997487	0.970474	0.971503	1.00418	1.01349	1.08303	1.07828	1.02885	1.03018	0.931177	0.92768	0.563376	1.12582	
8.0488 0.978244	0.978303	1.00748	1.00731	1.01949	1.01839	0.997371	0.997723	0.970812	0.970174	1.04592	1.04826	1.01497	1.02308	0.968258	0.970925	1.00786	1.00402	0.969921	0.970942	0.999524	1.00879	1.07124	1.06656	1.03306	1.0344	0.952503	0.948911	0.463701	0.926611	
8.06013 0.978664	0.978717	1.00811	1.00794	1.02011	1.01901	0.99728	0.997631	0.969828	0.969181	1.04622	1.04857	1.01596	1.02409	0.967628	0.970286	1.00462	1.00079	0.974943	0.975961	0.999467	1.00873	1.07481	1.07014	1.03624	1.03759	0.960037	0.956404	0.435722	0.870666	
8.07146 0.97918	0.979227	1.00867	1.00851	1.02117	1.02007	0.996916	0.997267	0.971301	0.970645	1.04644	1.04881	1.01465	1.02277	0.968665	0.971317	1.00468	1.00084	0.977694	0.978709	0.999205	1.00847	1.07278	1.06814	1.03266	1.03402	0.939281	0.935708	0.558642	1.11633	
8.08279 0.979441	0.979482	1.00855	1.00839	1.02249	1.0214	0.994595	0.994944	0.973868	0.973203	1.04797	1.05036	1.01666	1.02481	0.966499	0.969136	0.98381	0.980049	0.981881	0.982895	0.998074	1.00733	1.06732	1.06273	1.04315	1.04454	0.957118	0.953464	0.406755	0.812766	
8.09412 0.980438	0.980473	1.00875	1.00859	1.02306	1.02198	0.994106	0.994453	0.971479	0.970807	1.04889	1.0513	1.01892	1.02709	0.964653	0.967275	1.00037	0.996542	0.988085	0.989103	0.993577	1.00279	1.06009	1.05554	1.04206	1.04346	0.952318	0.948668	0.467341	0.93381	
8.10544 0.980495	0.980525	1.00936	1.0092	1.02401	1.02293	0.993313	0.993658	0.974068	0.973386	1.04916	1.05158	1.0186	1.02678	0.960567	0.963167	0.995741	0.991931	0.979379	0.980381	0.9881	0.997265	1.06299	1.05845	1.03705	1.03845	0.950635	0.946976	0.492415	0.983906	
8.11677 0.981146	0.981169	1.00929	1.00913	1.02463	1.02355	0.992114	0.992456	0.972956	0.972266	1.04911	1.05155	1.01901	1.02719	0.961243	0.963834	0.992354	0.988554	0.980171	0.981169	0.990425	0.999612	1.02966	1.02527	1.04261	1.04404	0.954479	0.95079	0.561191	1.12137	
8.1281 0.981371	0.981389	1.00929	1.00914	1.02478	1.02372	0.992351	0.992691	0.97578	0.975081	1.04994	1.0524	1.01986	1.02806	0.958249	0.960821	0.989064	0.985272	0.987852	0.988854	0.984626	0.993757	1.06873	1.0642	1.04768	1.04913	0.928664	0.925054	0.498418	0.995936	
8.13943 0.981653	0.981666	1.00991	1.00976	1.02499	1.02393	0.991081	0.991418	0.971933	0.971228	1.05215	1.05463	1.02365	1.0319	0.959669	0.962233	0.996365	0.992542	0.984877	0.985872	0.98642	0.995567	1.05236	1.04791	1.04711	1.04858	0.958215	0.954477	0.409833	0.818881	
8.15076 0.982239	0.982246	1.00958	1.00943	1.02508	1.02403	0.98974	0.990073	0.974433	0.973718	1.05016	1.05266	1.0226	1.03084	0.956632	0.959176	0.990819	0.987014	0.988308	0.989303	0.982839	0.99195	1.05926	1.0548	1.05128	1.05277	0.952333	0.948603	0.452173	0.903452	
8.16209 0.982572	0.982573	1.00997	1.00983	1.02574	1.02469	0.987962	0.988291	0.971131	0.97041	1.05064	1.05316	1.02339	1.03166	0.957487	0.960021	0.994855	0.991032	0.985281	0.986269	0.983551	0.992666	1.03673	1.03237	1.04888	1.05039	0.949049	0.945316	0.424904	0.848929	
8.17342 0.98301	0.983006	1.0102	1.01006	1.0268	1.02576	0.987969	0.988295	0.970361	0.969631	1.05112	1.05365	1.02319	1.03146	0.956537	0.959057	0.990218	0.986408	0.988863	0.989851	0.976455	0.9855	1.04266	1.03829	1.05062	1.05214	0.956028	0.952253	0.510202	1.01935	
8.18474 0.983824	0.983816	1.01017	1.01003	1.02633	1.0253	0.988039	0.98836	0.971057	0.970318	1.05299	1.05554	1.02418	1.03247	0.955344	0.957848	0.978416	0.974644	0.985583	0.986564	0.97719	0.986238	1.04473	1.04036	1.05428	1.05582	0.931505	0.927806	0.474296	0.947601	
8.19607 0.984311	0.984297	1.01044	1.0103	1.02821	1.02719	0.986266	0.986583	0.971746	0.970997	1.05263	1.0552	1.02485	1.03315	0.955556	0.958048	0.987498	0.983686	0.993584	0.994571	0.973907	0.982919	1.04837	1.04401	1.05285	1.05441	0.930684	0.926967	0.421388	0.841853	
8.2074 0.984838	0.98482	1.01042	1.01029	1.02884	1.02783	0.985638	0.985951	0.973739	0.972981	1.0511	1.05369	1.02267	1.03097	0.953129	0.955601	0.986045	0.982233	0.989149	0.990128	0.97162	0.980605	1.05914	1.05475	1.05753	1.05912	0.95718	0.953343	0.54029	1.07942	
8.21873 0.984986	0.984963	1.0103	1.01017	1.02761	1.02661	0.984136	0.984443	0.971732	0.970967	1.05404	1.05665	1.02451	1.03283	0.952612	0.955069	0.977785	0.973997	0.991163	0.992143	0.969319	0.978276	1.06113	1.05675	1.0581	1.05971	0.944565	0.940762	0.419068	0.837196	
8.23006 0.985518	0.985491	1.01058	1.01046	1.02817	1.02717	0.982973	0.983274	0.976556	0.975779	1.05181	1.05443	1.02465	1.03298	0.951491	0.953932	0.985045	0.981224	0.994895	0.995876	0.964482	0.973386	1.04147	1.03718	1.05862	1.06025	0.948758	0.944921	0.443501	0.885976	
8.24139 0.986163	0.986132	1.01071	1.01058	1.02895	1.02796	0.982694	0.98299	0.973975	0.973192	1.05254	1.05518	1.02484	1.03319	0.953283	0.955715	1.00096	0.99708	0.999675	1.00066	0.96822	0.977152	1.03908	1.03481	1.05554	1.05718	0.994192	0.990168	0.518832	1.03648	
8.25271 0.986722	0.986686	1.01045	1.01033	1.02855	1.02757	0.982387	0.982677	0.977554	0.976761	1.05275	1.05541	1.02399	1.03234	0.952941	0.955359	0.981961	0.978144	0.996165	0.997147	0.961422	0.970281	1.05964	1.0553	1.05456	1.05622	0.95298	0.949108	0.491962	0.982792	
8.26404 0.987113	0.987073	1.01013	1.01001	1.02871	1.02774	0.981397	0.981681	0.975502	0.974703	1.05149	1.05417	1.02117	1.02951	0.951024	0.953422	0.985693	0.981856	0.998239	0.999223	0.965657	0.974548	1.04201	1.03776	1.05679	1.05847	0.939718	0.93588	0.397567	0.794166	
8.27537 0.988001	0.987957	1.01107	1.01096	1.02937	1.02841	0.981401	0.98168	0.977566	0.976757	1.0542	1.05691	1.02307	1.03144	0.951636	0.954022	0.97624	0.972431	0.994316	0.995295	0.961436	0.970278	1.03244	1.02824	1.06114	1.06286	0.935741	0.931899	0.447093	0.893069	
8.2867 0.988564	0.988516	1.01086	1.01076	1.02924	1.02829	0.97909	0.979362	0.971521	0.970709	1.05452	1.05724	1.02377	1.03215	0.95367	0.956048	0.985179	0.981329	0.997947	0.998928	0.961942	0.97078	1.04707	1.04282	1.0613	1.06304	0.938481	0.934608	0.521586	1.04188	
8.29803 0.988807	0.988756	1.01058	1.01047	1.03	1.02906	0.978474	0.978739	0.973862	0.973039	1.05131	1.05405	1.02554	1.03395	0.952104	0.954464	0.97884	0.975007	0.997514	0.998495	0.958747	0.967546	1.02588	1.02172	1.0589	1.06065	0.936076	0.932193	0.503383	1.00552	
8.30936 0.989454	0.989399	1.01048	1.01038	1.02935	1.02842	0.97792	0.978178	0.979492	0.978658	1.05118	1.05393	1.02388	1.03228	0.954867	0.95722	0.957618	0.953854	1.00402	1.00501	0.955963	0.964725	1.03486	1.03068	1.0532	1.05496	0.97474	0.970687	0.485278	0.969347	
8.32068 0.989852	0.989795	1.01098	1.01088	1.02974	1.02882	0.977264	0.977515	0.974048	0.97321	1.05143	1.05421	1.02196	1.03035	0.954755	0.957095	0.969344	0.965523	1.00062	1.0016	0.955502	0.964249	1.02385	1.01972	1.0585	1.06029	0.951845	0.947872	0.517334	1.03339	
8.33201 0.990386	0.990325	1.0111	1.01101	1.02931	1.0284	0.977882	0.978126	0.976011	0.975164	1.04972	1.05251	1.02265	1.03107	0.954722	0.957048	0.996144	0.992214	1.00904	1.01004	0.95149	0.960188	1.03802	1.03385	1.06106	1.06287	0.955577	0.951573	0.540892	1.08048	
8.34334 0.990193	0.990129	1.01086	1.01077	1.03026	1.02935	0.975326	0.975561	0.980865	0.980007	1.05127	1.05408	1.02146	1.02987	0.954927	0.957241	0.983259	0.979374	0.997489	0.998474	0.951441	0.960126	1.02844	1.02431	1.06304	1.06488	0.954981	0.950965	0.43154	0.861998	
8.35467 0.991165	0.991098	1.01067	1.01058	1.03005	1.02916	0.975593	0.975821	0.977156	0.976293	1.05074	1.05356	1.01999	1.0284	0.956343	0.958647	0.979138	0.975262	1.00235	1.00334	0.949998	0.958656	1.04589	1.0417	1.0669	1.06877	0.954692	0.950662	0.537963	1.0746	
8.366 0.991425	0.991356	1.01076	1.01067	1.03102	1.03014	0.973967	0.974186	0.975972	0.975102	1.04893	1.05177	1.02111	1.02954	0.954877	0.957164	0.984742	0.980837	1.00818	1.00918	0.946713	0.955328	1.01447	1.01042	1.06516	1.06705	0.966935	0.962841	0.569523	1.1377	
8.37733 0.991705	0.991633	1.01058	1.0105	1.0296	1.02873	0.974648	0.974859	0.977499	0.976621	1.04914	1.05199	1.02033	1.02876	0.955336	0.957611	0.983719	0.979812	1.00864	1.00965	0.948288	0.956903	1.02713	1.02303	1.05848	1.06039	0.958682	0.954608	0.576215	1.15112	
8.38865 0.992764	0.992689	1.01044	1.01036	1.02893	1.02807	0.974552	0.974755	0.974319	0.973435	1.04855	1.05142	1.02242	1.03088	0.955807	0.95807	0.976922	0.973033	1.00932	1.01033	0.947367	0.95596	1.05202	1.04784	1.06305	1.06498	0.95427	0.9502	0.377634	0.754349	
8.39998 0.992801	0.992724	1.00994	1.00987	1.02916	1.02831	0.972515	0.97271	0.981084	0.980187	1.04721	1.05009	1.01954	1.02798	0.956897	0.95915	0.977397	0.973497	1.00867	1.00968	0.947469	0.95605	1.00795	1.00394	1.06341	1.06536	0.942449	0.93841	0.39299	0.78497	
8.41131 0.993381	0.993301	1.01035	1.01029	1.02895	1.0281	0.972619	0.972805	0.97859	0.977689	1.04842	1.05133	1.01998	1.02844	0.957648	0.95989	0.974614	0.970717	1.00721	1.00822	0.946806	0.955366	1.04742	1.04328	1.06444	1.06642	0.963652	0.959509	0.514411	1.02751	
8.42264 0.993662	0.99358	1.01016	1.0101	1.02905	1.02822	0.973044	0.973221	0.978891	0.977982	1.04591	1.04882	1.01882	1.02728	0.96058	0.962816	0.975501	0.97159	1.00922	1.01024	0.940977	0.949468	1.03903	1.03493	1.06902	1.07103	0.973729	0.969533	0.447882	0.894589	
8.43397 0.994602	0.994519	1.01006	1.01	1.02827	1.02744	0.971946	0.972114	0.981355	0.980438	1.04618	1.04911	1.01729	1.02574	0.958988	0.961209	0.979123	0.97519	1.00977	1.01079	0.943486	0.951985	1.01262	1.00863	1.06682	1.06885	0.966753	0.962576	0.511651	1.02197	
8.4453 0.994904	0.994818	1.00912	1.00906	1.02786	1.02704	0.970872	0.97103	0.983811	0.982885	1.04396	1.04691	1.01659	1.02505	0.960677	0.962889	0.979161	0.975219	1.00983	1.01085	0.941101	0.949563	1.00106	0.997112	1.06356	1.06561	0.956662	0.952513	0.437382	0.873587	
8.45662 0.995324	0.995237	1.00965	1.00959	1.02683	1.02603	0.969601	0.969749	0.979206	0.978277	1.04563	1.0486	1.01739	1.02586	0.960965	0.963166	0.990339	0.986348	1.00102	1.00203	0.942565	0.951024	1.02665	1.02261	1.06084	1.06291	0.965918	0.961717	0.557381	1.1133	
8.46795 0.995475	0.995386	1.00935	1.0093	1.0275	1.0267	0.970259	0.970397	0.979931	0.978995	1.04243	1.0454	1.01573	1.02419	0.96392	0.966117	0.976949	0.973004	1.00001	1.00103	0.940537	0.948961	1.0445	1.0404	1.0617	1.06379	0.962589	0.958389	0.49144	0.981587	
8.47928 0.995973	0.995883	1.00882	1.00877	1.02759	1.02681	0.969924	0.970053	0.983268	0.982323	1.04224	1.04523	1.01569	1.02417	0.964925	0.967114	0.978581	0.974621	1.01074	1.01177	0.940075	0.948479	1.03278	1.02874	1.06757	1.0697	0.959573	0.955371	0.377639	0.754223	
8.49061 0.996365	0.996274	1.00938	1.00933	1.02685	1.02608	0.970503	0.970622	0.985735	0.984782	1.03951	1.0425	1.01321	1.02167	0.965725	0.967905	0.973968	0.970017	1.00951	1.01054	0.936194	0.944546	1.02557	1.02157	1.05931	1.06145	0.968589	0.964336	0.512861	1.0243	
8.50194 0.996814	0.996722	1.00864	1.00859	1.02669	1.02592	0.968366	0.968474	0.977243	0.976291	1.03965	1.04266	1.01312	1.02159	0.967141	0.969314	0.977887	0.97391	1.00992	1.01096	0.936217	0.944551	1.03054	1.02652	1.07476	1.07695	0.990874	0.986519	0.447558	0.89384	
8.51327 0.997252	0.997159	1.00859	1.00855	1.02642	1.02566	0.968575	0.968673	0.982759	0.981795	1.0391	1.04212	1.01139	1.01985	0.968422	0.970588	0.986172	0.982156	1.00554	1.00658	0.933159	0.941447	1.01938	1.01542	1.06077	1.06296	0.941004	0.936848	0.518106	1.03475	
8.52459 0.997357	0.997263	1.00823	1.00819	1.02615	1.0254	0.96738	0.967467	0.98076	0.979792	1.03776	1.0408	1.01219	1.02067	0.97251	0.974677	0.983626	0.979614	1.00888	1.00992	0.936667	0.944968	1.02551	1.02153	1.06287	1.06509	0.992827	0.988439	0.532629	1.06377	
8.53592 0.997801	0.997706	1.0081	1.00807	1.02544	1.0247	0.96792	0.967997	0.987951	0.986971	1.03733	1.04038	1.01158	1.02006	0.970883	0.973037	0.968243	0.964282	1.00479	1.00583	0.936276	0.944556	1.02587	1.0219	1.0635	1.06574	0.964499	0.960223	0.467787	0.934251	
8.54725 0.998381	0.998285	1.00804	1.008	1.02579	1.02506	0.969255	0.969321	0.982811	0.98183	1.03658	1.03964	1.00892	1.01738	0.972074	0.974222	0.979041	0.975027	1.01	1.01105	0.937641	0.945916	1.0214	1.01744	1.06311	1.06538	0.960919	0.956644	0.577254	1.15294	
8.55858 0.998557	0.99846	1.00781	1.00778	1.02404	1.02332	0.968255	0.968311	0.987759	0.986769	1.03555	1.03862	1.00766	1.01612	0.973376	0.975518	0.979262	0.975239	1.01634	1.0174	0.939163	0.947434	0.99781	0.993946	1.06133	1.06361	0.959838	0.955553	0.536294	1.07115	
8.56991 0.99908	0.998983	1.00723	1.00721	1.02431	1.0236	0.96847	0.968515	0.981373	0.980383	1.03405	1.03713	1.00864	1.01711	0.974819	0.976957	0.979515	0.975483	1.01334	1.01441	0.934627	0.942839	1.0211	1.01715	1.05548	1.05777	0.971431	0.967084	0.416889	0.832615	
8.58124 0.999144	0.999046	1.00737	1.00734	1.02305	1.02235	0.967919	0.967954	0.983593	0.982594	1.03403	1.03712	1.00582	1.01427	0.975213	0.977344	0.972573	0.968558	1.01267	1.01374	0.937025	0.94524	1.0017	0.997827	1.06298	1.06532	0.972064	0.967703	0.47855	0.95575	
8.59256 0.999577	0.999479	1.00666	1.00664	1.0227	1.022	0.966974	0.966998	0.984671	0.983666	1.03192	1.03502	1.00621	1.01467	0.980186	0.982322	0.994968	0.990858	1.0101	1.01117	0.937293	0.945492	1.00761	1.00371	1.05908	1.06143	0.957621	0.953309	0.53206	1.06264	
8.60389 1.00008	0.999985	1.00639	1.00637	1.02245	1.02176	0.968206	0.968218	0.984991	0.983979	1.03127	1.03438	1.00536	1.01382	0.978111	0.980236	0.971684	0.967659	1.01121	1.01229	0.935939	0.944109	1.00713	1.00323	1.05636	1.05873	0.977067	0.972659	0.561875	1.12224	
8.61522 1.00031	1.00021	1.00617	1.00615	1.02251	1.02183	0.968622	0.968624	0.989656	0.988636	1.03105	1.03417	1.00296	1.0114	0.980408	0.982532	0.979977	0.975909	1.01738	1.01847	0.933421	0.941549	1.01832	1.01439	1.05768	1.06007	0.964266	0.959902	0.521482	1.04157	
8.62655 1.0005	1.00041	1.00598	1.00596	1.02157	1.0209	0.96749	0.967481	0.982866	0.981847	1.02854	1.03167	1.00058	1.00901	0.98433	0.986458	0.976686	0.972623	1.00788	1.00896	0.932989	0.941094	1.01392	1.01001	1.05879	1.0612	0.970073	0.965671	0.489062	0.976813	
8.63788 1.00106	1.00096	1.00581	1.0058	1.02015	1.01948	0.968737	0.968717	0.990394	0.989364	1.02721	1.03034	1.00303	1.01148	0.986223	0.98835	0.979287	0.975205	1.00502	1.0061	0.931775	0.93985	1.02904	1.02508	1.06121	1.06365	0.993052	0.988541	0.449067	0.896898	
8.64921 1.00119	1.0011	1.00492	1.00491	1.02004	1.01938	0.968403	0.968373	0.991416	0.99038	1.02584	1.02898	0.998167	1.00658	0.987032	0.989158	0.974543	0.97047	1.01553	1.01662	0.936497	0.944594	1.02034	1.01642	1.05695	1.05941	0.99274	0.988227	0.525114	1.0488	
8.66053 1.0017	1.0016	1.005	1.00499	1.01902	1.01837	0.968566	0.968525	0.988824	0.987787	1.02479	1.02794	0.997271	1.00568	0.986413	0.988533	0.981266	0.977158	1.01058	1.01167	0.927863	0.935864	1.00327	0.999412	1.05731	1.05979	0.978307	0.97385	0.469827	0.938356	
8.67186 1.00153	1.00144	1.00511	1.00511	1.01893	1.01829	0.968843	0.968791	0.995061	0.994015	1.02192	1.02506	0.998182	1.0066	0.988611	0.990733	0.974507	0.970417	1.00695	1.00804	0.930135	0.938135	1.01701	1.0131	1.05278	1.05527	0.977459	0.972997	0.437872	0.874496	
8.68319 1.00191	1.00182	1.00438	1.00437	1.01878	1.01814	0.969488	0.969426	0.991447	0.990402	1.02144	1.0246	0.996872	1.00528	0.990841	0.992965	0.981508	0.977381	1.01418	1.01529	0.934788	0.942809	1.00911	1.00523	1.05614	1.05866	0.963701	0.959288	0.574645	1.14771	
8.69452 1.00188	1.00179	1.00469	1.00469	1.01721	1.01657	0.967958	0.967884	0.985044	0.984	1.0196	1.02276	0.99476	1.00315	0.991984	0.994108	0.984012	0.979866	1.01294	1.01405	0.934099	0.942095	0.998836	0.995003	1.05471	1.05725	0.982419	0.977913	0.481445	0.961555	
8.70585 1.00218	1.00209	1.00383	1.00383	1.017	1.01637	0.968795	0.968711	0.995318	0.994261	1.02004	1.0232	0.996456	1.00486	0.994971	0.997101	0.971501	0.967397	1.01028	1.01139	0.928742	0.936671	1.01064	1.00676	1.05913	1.0617	0.957704	0.953295	0.381105	0.761089	
8.71718 1.00253	1.00243	1.00386	1.00385	1.01642	1.0158	0.968876	0.96878	0.993432	0.992375	1.01776	1.02092	0.994907	1.0033	0.996439	0.998571	0.968908	0.964802	1.0108	1.01192	0.931789	0.939723	0.993087	0.989275	1.05902	1.06161	0.979572	0.975053	0.532162	1.06278	
8.7285 1.00305	1.00295	1.00311	1.00311	1.01622	1.01561	0.970611	0.970505	0.992751	0.991691	1.01694	1.02012	0.988622	0.996962	0.998686	1.00082	0.974222	0.970084	1.01097	1.01209	0.934531	0.942469	0.97998	0.976209	1.04689	1.04947	0.963551	0.959092	0.568694	1.1358	
8.73983 1.00274	1.00265	1.00308	1.00308	1.01541	1.0148	0.969966	0.969849	0.996048	0.994983	1.01571	1.01888	0.993107	1.00149	0.998297	1.00043	0.984163	0.979976	1.00937	1.01049	0.932203	0.940101	1.00811	1.00424	1.05654	1.05917	0.971839	0.96733	0.499154	0.99691	
8.75116 1.00321	1.00312	1.00287	1.00287	1.01425	1.01365	0.970123	0.969996	0.994217	0.993152	1.01399	1.01716	0.989133	0.997478	1.00085	1.00299	0.981128	0.976945	1.02396	1.02512	0.934153	0.942048	1.009	1.00512	1.05261	1.05525	0.98469	0.980115	0.573297	1.14505	
8.76249 1.00344	1.00335	1.00282	1.00282	1.01361	1.01302	0.970563	0.970426	0.993695	0.992627	1.01378	1.01696	0.987234	0.995561	1.00428	1.00643	0.979812	0.975626	1.01829	1.01945	0.935563	0.94345	0.996776	0.992941	1.04958	1.05223	0.980753	0.976187	0.534196	1.06698	
8.77382 1.00364	1.00356	1.0024	1.0024	1.01367	1.01308	0.971185	0.971038	0.996173	0.995101	1.01214	1.01532	0.986215	0.994531	1.00378	1.00593	0.98729	0.983066	1.00856	1.00971	0.939011	0.946909	1.00629	1.00242	1.05252	1.0552	0.991424	0.986804	0.435259	0.869324	
8.78515 1.0037	1.00362	1.00179	1.00179	1.01232	1.01174	0.971895	0.971737	0.99666	0.995586	1.01011	1.0133	0.98768	0.996007	1.00562	1.00778	0.986616	0.982389	1.01584	1.017	0.935472	0.94332	1.00259	0.998735	1.05224	1.05495	0.975562	0.971006	0.546414	1.09137	
8.79648 1.0036	1.00352	1.00143	1.00144	1.01175	1.01117	0.9718	0.971632	0.993445	0.992372	1.01004	1.01323	0.9854	0.993706	1.00806	1.01023	0.978927	0.974723	1.01131	1.01247	0.934124	0.941941	0.995172	0.991341	1.05198	1.05471	0.987153	0.982536	0.515144	1.02892	
8.8078 1.00397	1.00389	1.00108	1.00108	1.01104	1.01046	0.972707	0.972529	0.996186	0.995108	1.00905	1.01224	0.981414	0.989682	1.00715	1.00932	0.99482	0.990545	1.01853	1.0197	0.93469	0.942492	1.01109	1.0072	1.04709	1.04982	0.957173	0.95268	0.610627	1.21973	
8.81913 1.00417	1.00409	1.00059	1.00059	1.01156	1.01099	0.972103	0.971915	0.997193	0.996113	1.00864	1.01183	0.981856	0.990124	1.01031	1.01249	0.984254	0.980017	1.008	1.00916	0.936213	0.944008	0.994742	0.990912	1.04039	1.04312	0.972872	0.968294	0.490218	0.979206	
8.83046 1.00409	1.00401	1.00076	1.00077	1.00997	1.0094	0.973396	0.973198	0.995207	0.994126	1.00741	1.0106	0.982272	0.990541	1.01372	1.01592	0.994969	0.990683	1.02035	1.02154	0.935545	0.943315	1.02388	1.01995	1.04513	1.04789	0.972298	0.967711	0.666766	1.33202	
8.84179 1.00435	1.00427	0.999521	0.999526	1.00944	1.00887	0.974442	0.974235	1.00263	1.00154	1.00517	1.00836	0.977983	0.98621	1.01306	1.01526	0.97819	0.973966	1.01674	1.01793	0.934842	0.942586	1.01976	1.01584	1.04731	1.05009	0.972819	0.968218	0.532046	1.06291	
8.85312 1.00423	1.00416	0.999261	0.999265	1.00805	1.00748	0.974195	0.973979	0.999893	0.998807	1.00398	1.00717	0.976657	0.984868	1.015	1.01721	0.991282	0.986997	1.01302	1.01421	0.937724	0.945473	1.0035	0.999648	1.03713	1.0399	1.00937	1.0046	0.685469	1.36961	
8.86445 1.00461	1.00454	0.999026	0.99903	1.00761	1.00705	0.974874	0.974648	0.997236	0.996152	1.00309	1.00628	0.977527	0.98574	1.01734	1.01956	0.983849	0.979589	1.01763	1.01883	0.937043	0.944767	1.01482	1.01093	1.04441	1.04722	0.964721	0.960146	0.507275	1.01357	
8.87577 1.00451	1.00444	0.998876	0.99888	1.00738	1.00682	0.974831	0.974596	0.997251	0.996166	1.00337	1.00655	0.974797	0.98298	1.01792	1.02015	0.986364	0.982086	1.01325	1.01445	0.939174	0.946897	1.00096	0.997124	1.04135	1.04418	0.988604	0.98391	0.60131	1.20155	
8.8871 1.0048	1.00473	0.998461	0.998464	1.00597	1.00542	0.976123	0.975878	1.00273	1.00164	1.00211	1.0053	0.97512	0.9833	1.01899	1.02123	0.98954	0.985243	1.01683	1.01804	0.934679	0.942344	0.996922	0.993097	1.04319	1.04603	0.98297	0.978295	0.460805	0.920761	
8.89843 1.00504	1.00497	0.998065	0.998068	1.00493	1.00437	0.977334	0.977081	0.99895	0.997862	0.998897	1.00207	0.973803	0.981965	1.02085	1.02311	0.998641	0.994302	1.01656	1.01778	0.936624	0.944286	0.996817	0.99299	1.04258	1.04544	0.998168	0.993418	0.474224	0.947556	
8.90976 1.00467	1.0046	0.997684	0.997686	1.00541	1.00486	0.97666	0.976398	1.00183	1.00074	0.998706	1.00188	0.973193	0.981343	1.0226	1.02487	0.986939	0.982645	1.02059	1.02182	0.940284	0.947956	0.987276	0.983479	1.0399	1.04277	1.00102	0.996257	0.5749	1.14878	
8.92109 1.0046	1.00453	0.99787	0.997871	1.00454	1.00399	0.977336	0.977066	1.00273	1.00164	0.999956	1.00314	0.971883	0.980015	1.02562	1.0279	0.989542	0.985231	1.01661	1.01785	0.937832	0.945465	0.994045	0.990219	1.04127	1.04416	0.99418	0.989443	0.566182	1.13142	
8.93242 1.00479	1.00473	0.996534	0.996534	1.00424	1.00369	0.977911	0.977632	1.00592	1.00483	0.998693	1.00187	0.969785	0.977891	1.02548	1.02777	0.981704	0.977419	1.01019	1.01143	0.939155	0.946779	1.01325	1.00935	1.03461	1.03749	0.983347	0.978654	0.456142	0.911491	
8.94374 1.00475	1.00468	0.996565	0.996563	1.00377	1.00322	0.979407	0.97912	1.00661	1.00551	0.996952	1.00012	0.9707	0.978806	1.02728	1.0296	0.996471	0.992119	1.0134	1.01464	0.94075	0.948369	1.02419	1.02026	1.03404	1.03694	0.989684	0.984955	0.491097	0.981334	
8.95507 1.00513	1.00507	0.996027	0.996024	1.00302	1.00248	0.978902	0.978607	1.00448	1.0034	0.996243	0.999414	0.970584	0.978681	1.02856	1.03089	0.993452	0.989108	1.01586	1.01711	0.941281	0.948886	0.989049	0.985248	1.03927	1.0422	0.985181	0.980466	0.554689	1.10845	
8.9664 1.0053	1.00524	0.995746	0.995741	1.00234	1.0018	0.979994	0.979692	1.00475	1.00366	0.994546	0.99771	0.968891	0.976965	1.02811	1.03045	0.982161	0.977858	1.0215	1.02277	0.945779	0.953403	1.01769	1.01378	1.03687	1.03981	1.01969	1.01481	0.524546	1.04824	
8.97773 1.00527	1.00521	0.995202	0.995195	1.00042	0.999879	0.98071	0.9804	0.998683	0.997602	0.994282	0.997444	0.966279	0.974322	1.03012	1.03248	0.99226	0.987909	1.01668	1.01795	0.943596	0.951184	0.993753	0.989935	1.03758	1.04054	0.991895	0.987149	0.430047	0.859345	
