# Time-averaged data for fix TEAve
# TimeStep v_TotEn
8120000 -16750.6
8130000 -16752.9
8140000 -16740.3
8150000 -16777
8160000 -16764.2
8170000 -16743.3
8180000 -16758
8190000 -16753.3
8200000 -16739.6
8210000 -16757.1
8220000 -16762.1
8230000 -16779.5
8240000 -16809.5
8250000 -16796.7
8260000 -16769
8270000 -16774.1
8280000 -16791.6
8290000 -16767.6
8300000 -16774.2
8310000 -16777.1
8320000 -16799.6
8330000 -16735.1
8340000 -16746.4
8350000 -16761.8
8360000 -16756
8370000 -16739.9
8380000 -16718.7
8390000 -16797.3
8400000 -16772.3
8410000 -16760.4
8420000 -16768
8430000 -16763
8440000 -16727.5
8450000 -16769.7
8460000 -16769.2
8470000 -16764.2
8480000 -16774.7
8490000 -16762.1
8500000 -16748.7
8510000 -16768.1
8520000 -16722
8530000 -16736.4
8540000 -16750
8550000 -16742
8560000 -16748.9
8570000 -16747.4
8580000 -16786.9
8590000 -16740.5
8600000 -16758.3
8610000 -16706.1
8620000 -16780.4
8630000 -16759.8
8640000 -16775.5
8650000 -16760.2
8660000 -16762.4
8670000 -16761.1
8680000 -16760.7
8690000 -16753.6
8700000 -16740.1
8710000 -16729.2
8720000 -16756.1
8730000 -16732.8
8740000 -16754.7
8750000 -16746
8760000 -16712.3
8770000 -16749.9
8780000 -16766
8790000 -16717.7
8800000 -16732.4
8810000 -16771.5
8820000 -16773.4
8830000 -16781.2
8840000 -16757.6
8850000 -16746.2
8860000 -16747.5
8870000 -16761.2
8880000 -16757.9
8890000 -16745.4
8900000 -16747
8910000 -16753.7
8920000 -16731.7
8930000 -16779.6
8940000 -16755.5
8950000 -16766.4
8960000 -16764.6
8970000 -16761.3
8980000 -16747.5
8990000 -16774.2
9000000 -16788.3
9010000 -16769.7
9020000 -16778.5
9030000 -16774
9040000 -16773.5
9050000 -16769.9
9060000 -16789.6
9070000 -16746.4
9080000 -16769.5
9090000 -16725.9
9100000 -16761.4
9110000 -16760.6
9120000 -16739.8
9130000 -16763.4
9140000 -16735.3
9150000 -16723.8
9160000 -16741.9
9170000 -16725.2
9180000 -16752.3
9190000 -16742
9200000 -16718.6
9210000 -16751.9
9220000 -16748
9230000 -16750.4
9240000 -16742.9
9250000 -16734.7
9260000 -16765.5
9270000 -16757.8
9280000 -16787.2
9290000 -16782.1
9300000 -16767.8
9310000 -16779.5
9320000 -16775.7
9330000 -16760.2
9340000 -16772.3
9350000 -16775.1
9360000 -16784
9370000 -16744.4
9380000 -16750.6
9390000 -16774.2
9400000 -16755.9
9410000 -16760.2
9420000 -16783.2
9430000 -16741
9440000 -16775.9
9450000 -16780.2
9460000 -16776.5
9470000 -16771.2
9480000 -16781.2
9490000 -16797.2
9500000 -16758.5
9510000 -16762.6
9520000 -16778.9
9530000 -16761.4
9540000 -16752.2
9550000 -16772.9
9560000 -16749
9570000 -16738.2
9580000 -16726.5
9590000 -16766.8
9600000 -16753.9
9610000 -16747.3
9620000 -16746.8
9630000 -16744.7
9640000 -16747
9650000 -16758.3
9660000 -16719.1
9670000 -16751.8
9680000 -16740.2
9690000 -16778
9700000 -16749.9
9710000 -16777.9
9720000 -16750.7
9730000 -16764.5
9740000 -16784.1
9750000 -16763.2
9760000 -16770.6
9770000 -16723.3
9780000 -16755.9
9790000 -16737
9800000 -16747.1
9810000 -16726.1
9820000 -16772.6
9830000 -16754
9840000 -16750.2
9850000 -16773
9860000 -16791.1
9870000 -16749.7
9880000 -16720.4
9890000 -16770.3
9900000 -16780
9910000 -16723.1
9920000 -16770
9930000 -16780.9
9940000 -16767.1
9950000 -16743.7
9960000 -16763.2
9970000 -16794.1
9980000 -16761.6
9990000 -16722.8
10000000 -16733.4
10010000 -16771
10020000 -16768.4
10030000 -16745.5
10040000 -16729.8
10050000 -16763.4
10060000 -16777.1
10070000 -16767.8
10080000 -16760.9
10090000 -16733.6
10100000 -16758.1
10110000 -16754.4
10120000 -16798.7
10130000 -16804
10140000 -16787.7
10150000 -16782.6
10160000 -16753.2
10170000 -16803.5
10180000 -16711.8
10190000 -16743.2
10200000 -16759.7
10210000 -16739
10220000 -16750.2
10230000 -16743
10240000 -16742.9
10250000 -16740.4
10260000 -16758
10270000 -16750
10280000 -16743.9
10290000 -16759
10300000 -16717.2
10310000 -16723.5
10320000 -16776
10330000 -16763.6
10340000 -16790.1
10350000 -16759.3
10360000 -16789
10370000 -16793
10380000 -16784.4
10390000 -16745.2
10400000 -16795.7
10410000 -16808
10420000 -16724.3
10430000 -16801.1
10440000 -16773.5
10450000 -16786.5
10460000 -16752.6
10470000 -16751.2
10480000 -16751.8
10490000 -16771.9
10500000 -16749.3
10510000 -16734.9
10520000 -16731.4
10530000 -16730.9
10540000 -16749.1
10550000 -16776
10560000 -16729.4
10570000 -16751.3
10580000 -16759.2
10590000 -16753
10600000 -16738
10610000 -16769.4
10620000 -16769.3
10630000 -16752.3
10640000 -16735.5
10650000 -16711.6
10660000 -16784.8
10670000 -16789.9
10680000 -16795
10690000 -16743
10700000 -16740.3
10710000 -16736.3
10720000 -16752.3
10730000 -16748.3
10740000 -16759.8
10750000 -16718.9
10760000 -16737.5
10770000 -16768.8
10780000 -16792.7
10790000 -16754.7
10800000 -16771.7
10810000 -16792.5
10820000 -16782.4
10830000 -16794.8
10840000 -16753.4
10850000 -16759.8
10860000 -16755.5
10870000 -16741
10880000 -16739.1
10890000 -16759.6
10900000 -16757.8
10910000 -16759.2
10920000 -16737.6
10930000 -16758.4
10940000 -16770.9
10950000 -16772.4
10960000 -16768.3
10970000 -16757
10980000 -16784.7
10990000 -16766.7
11000000 -16767.1
11010000 -16756.4
11020000 -16756.8
11030000 -16743.2
11040000 -16738.1
11050000 -16732.1
11060000 -16738.4
11070000 -16773.2
11080000 -16731.9
11090000 -16696.9
11100000 -16738.6
11110000 -16781.3
11120000 -16755.9
11130000 -16743.3
11140000 -16761.7
11150000 -16732.3
11160000 -16763.8
11170000 -16750.4
11180000 -16764.3
11190000 -16734.4
11200000 -16723.8
11210000 -16717.7
11220000 -16721.8
11230000 -16737
11240000 -16748.4
11250000 -16742.5
11260000 -16765.6
11270000 -16739.8
11280000 -16746.3
11290000 -16782.4
11300000 -16770.3
11310000 -16754.9
11320000 -16800.6
11330000 -16806.9
11340000 -16747.8
11350000 -16755.6
11360000 -16703.9
11370000 -16735
11380000 -16750.2
11390000 -16759.5
11400000 -16719.8
11410000 -16755.3
11420000 -16754.7
11430000 -16765.9
11440000 -16730.1
11450000 -16754.1
11460000 -16754.1
11470000 -16722.9
11480000 -16773
11490000 -16773.3
11500000 -16749.7
11510000 -16767.6
11520000 -16717.6
11530000 -16782.4
11540000 -16735.6
11550000 -16712
11560000 -16726.1
11570000 -16759.2
11580000 -16734.8
11590000 -16710.9
11600000 -16726.7
11610000 -16750.6
11620000 -16768.4
11630000 -16755
11640000 -16750.6
11650000 -16742.5
11660000 -16735.6
11670000 -16769
11680000 -16728.8
11690000 -16738
11700000 -16727.2
11710000 -16755.4
11720000 -16750
11730000 -16743.6
11740000 -16757.5
11750000 -16765.3
11760000 -16771.4
11770000 -16739
11780000 -16744
11790000 -16747.1
11800000 -16742
11810000 -16713.2
11820000 -16755.6
11830000 -16775.1
11840000 -16750.1
11850000 -16734.8
11860000 -16708.9
11870000 -16738.1
11880000 -16774.7
11890000 -16767.5
11900000 -16756.2
11910000 -16800.6
11920000 -16752.8
11930000 -16780
11940000 -16788.7
11950000 -16773.1
11960000 -16781.8
11970000 -16751.7
11980000 -16792.6
11990000 -16754.5
12000000 -16741.2
12010000 -16750.9
12020000 -16782.7
12030000 -16744
12040000 -16750
12050000 -16775.2
12060000 -16777.5
12070000 -16769.8
12080000 -16744
12090000 -16739.3
12100000 -16778.2
12110000 -16751.5
12120000 -16736.5
12130000 -16770.7
12140000 -16767.5
12150000 -16760.3
12160000 -16718.5
12170000 -16742
12180000 -16745.7
12190000 -16710.9
12200000 -16776.9
12210000 -16755.4
12220000 -16758.1
12230000 -16779.8
12240000 -16737.1
12250000 -16766.6
12260000 -16752.7
12270000 -16786.9
12280000 -16785.1
12290000 -16758.9
12300000 -16724.1
12310000 -16760.5
12320000 -16776.1
12330000 -16761
12340000 -16824.3
12350000 -16794.8
12360000 -16773.4
12370000 -16757.8
12380000 -16751.5
12390000 -16783.9
12400000 -16762
12410000 -16769.4
12420000 -16752.3
12430000 -16754.8
12440000 -16789.2
12450000 -16795.5
12460000 -16757.8
12470000 -16800.3
12480000 -16763.7
12490000 -16731.9
12500000 -16773.8
12510000 -16774.5
12520000 -16763.9
12530000 -16772.1
12540000 -16762.8
12550000 -16777.9
12560000 -16766.2
12570000 -16774.8
12580000 -16785.3
12590000 -16770.1
12600000 -16778.3
12610000 -16761.2
12620000 -16775.1
12630000 -16773.4
12640000 -16769.9
12650000 -16738
12660000 -16733.2
12670000 -16790.9
12680000 -16811.3
12690000 -16746.7
12700000 -16760.5
12710000 -16751.9
12720000 -16757
12730000 -16753.9
12740000 -16754.9
12750000 -16765.8
12760000 -16739.1
12770000 -16777.7
12780000 -16755.2
12790000 -16742.2
12800000 -16740.4
12810000 -16724.2
12820000 -16759.1
12830000 -16737.7
12840000 -16759.7
12850000 -16768.3
12860000 -16791
12870000 -16761.6
12880000 -16765.4
12890000 -16740.2
12900000 -16777.3
12910000 -16731.9
12920000 -16763
12930000 -16809
12940000 -16758.7
12950000 -16767.5
12960000 -16805
12970000 -16763.4
12980000 -16771.4
12990000 -16717
13000000 -16770.5
13010000 -16807.9
13020000 -16778.6
13030000 -16787.5
13040000 -16758.6
13050000 -16752.1
13060000 -16763
13070000 -16733.7
13080000 -16739
13090000 -16714
13100000 -16755.8
13110000 -16779.4
13120000 -16790
13130000 -16762.4
13140000 -16774.8
13150000 -16763
13160000 -16751
13170000 -16771.6
13180000 -16751.8
13190000 -16778.1
13200000 -16764
13210000 -16773.8
13220000 -16790.6
13230000 -16755.9
13240000 -16764.5
13250000 -16765.9
13260000 -16759.1
13270000 -16707.3
13280000 -16738.9
13290000 -16751.7
13300000 -16766.8
13310000 -16736.6
13320000 -16725.7
13330000 -16779.2
13340000 -16770.8
13350000 -16753.3
13360000 -16765
13370000 -16764.5
13380000 -16732
13390000 -16726.3
13400000 -16765.3
13410000 -16730.5
13420000 -16743.7
13430000 -16745.4
13440000 -16723.6
13450000 -16765.2
13460000 -16759.7
13470000 -16751.1
13480000 -16772
13490000 -16737.2
13500000 -16747.3
13510000 -16765.5
13520000 -16770.5
13530000 -16788.6
13540000 -16769.2
13550000 -16763
13560000 -16791.1
13570000 -16784.6
13580000 -16761.3
13590000 -16759.1
13600000 -16752.6
13610000 -16728.5
13620000 -16771.1
13630000 -16760.5
13640000 -16772.2
13650000 -16789.5
13660000 -16764.8
13670000 -16763.5
13680000 -16753.7
13690000 -16756.9
13700000 -16736.1
13710000 -16747
13720000 -16714.4
13730000 -16736.1
13740000 -16758.1
13750000 -16786.4
13760000 -16760.7
13770000 -16779
13780000 -16737.9
13790000 -16770
13800000 -16776.6
13810000 -16771
13820000 -16750.3
13830000 -16746.1
13840000 -16757.2
13850000 -16753
13860000 -16727.4
13870000 -16750.7
13880000 -16730.4
13890000 -16792.8
13900000 -16760.2
13910000 -16748
13920000 -16759.2
13930000 -16738.4
13940000 -16793.6
13950000 -16753.7
13960000 -16741.4
13970000 -16756.1
13980000 -16740.6
13990000 -16753.2
14000000 -16740.6
14010000 -16755.5
14020000 -16744.9
14030000 -16751.3
14040000 -16789.2
14050000 -16778.4
14060000 -16770.2
14070000 -16755.3
14080000 -16743.4
14090000 -16771.7
14100000 -16755.8
14110000 -16740.9
14120000 -16782.4
14130000 -16737.1
14140000 -16750.8
14150000 -16748.1
14160000 -16729.9
14170000 -16741.3
14180000 -16753.4
14190000 -16732
14200000 -16795.3
14210000 -16785.8
14220000 -16768.9
14230000 -16744.2
14240000 -16754.5
14250000 -16703.2
14260000 -16758.7
14270000 -16794.5
14280000 -16755.5
14290000 -16775.9
14300000 -16779.2
14310000 -16790.4
14320000 -16800.1
14330000 -16750.1
14340000 -16775.3
14350000 -16790.6
