# Average energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                               EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
    504900   0.4008133253E+006  -0.9049238101E+004   0.3917640872E+006  -0.2465310473E+007   0.2513051675E+008  -0.2610578555E+008   0.9442941507E+005  -0.3346149867E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954385780E+007
    505000   0.4005771370E+006  -0.9048272469E+004   0.3915288646E+006  -0.2465863395E+007   0.2513199506E+008  -0.2610728589E+008   0.9453706545E+005  -0.3346617157E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955088292E+007
    505100   0.4006138206E+006  -0.9046375179E+004   0.3915674454E+006  -0.2465376854E+007   0.2513179789E+008  -0.2610708587E+008   0.9454732022E+005  -0.3346117518E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954550073E+007
    505200   0.4005905379E+006  -0.9046155787E+004   0.3915443821E+006  -0.2465313325E+007   0.2513178703E+008  -0.2610707474E+008   0.9455750141E+005  -0.3346043536E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954499154E+007
    505300   0.4005467274E+006  -0.9045769707E+004   0.3915009577E+006  -0.2465172805E+007   0.2513183790E+008  -0.2610712630E+008   0.9457574327E+005  -0.3345885460E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954384502E+007
    505400   0.3997354978E+006  -0.9040310469E+004   0.3906951874E+006  -0.2462983066E+007   0.2513151641E+008  -0.2610680022E+008   0.9449553758E+005  -0.3343771343E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953076155E+007
    505500   0.3998109653E+006  -0.9039711127E+004   0.3907712541E+006  -0.2462351983E+007   0.2513208059E+008  -0.2610737283E+008   0.9455224358E+005  -0.3343091984E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2952320730E+007
    505600   0.3998065049E+006  -0.9039640400E+004   0.3907668645E+006  -0.2462328744E+007   0.2513208281E+008  -0.2610737484E+008   0.9455670980E+005  -0.3343064059E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2952297195E+007
    505700   0.3907139705E+006  -0.9042340843E+004   0.3816716297E+006  -0.2448904504E+007   0.2519802794E+008  -0.2617414654E+008   0.9911172192E+005  -0.3325911387E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2944239757E+007
    505800   0.3978135316E+006  -0.9066127037E+004   0.3887474045E+006  -0.2462947663E+007   0.2520065263E+008  -0.2617677773E+008   0.9878470703E+005  -0.3340288056E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2951540651E+007
